date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-05-19,NB-DÉC-084,3,6142.71,2047.57,0.0
2024-07-09,NB-SMA-146,5,46905.95,9381.19,0.0
2024-04-12,NB-SMA-147,3,10448.43,3482.81,0.0
2025-05-21,NB-SMA-121,14,263647.58,18831.97,0.0
2026-01-22,NB-DÉC-054,6,34072.44,5678.74,0.0
2025-12-15,NB-FUR-002,21,631109.85,30052.85,0.0
2024-08-19,NB-FUR-021,21,645142.47,30721.07,0.0
2025-09-08,NB-FUR-009,42,286736.94,6827.07,0.0
2024-10-29,NB-KIT-187,0,0.0,8357.0,0.0
2024-05-21,NB-KIT-155,5,43339.8,8667.96,0.0
2025-08-20,NB-FUR-018,26,301284.36,11587.86,0.0
2024-10-11,NB-KIT-166,5,20803.0,4160.6,1.0
2024-07-03,NB-FUR-024,44,574914.12,13066.23,0.0
2025-11-30,NB-FUR-039,22,141732.58,6442.39,0.0
2025-11-19,NB-FUR-029,25,603538.25,24141.53,0.0
2025-04-08,NB-FUR-030,25,303907.75,12156.31,0.0
2025-12-04,NB-FUR-004,59,698163.52,11833.28,0.0
2024-02-16,NB-FUR-034,7,217421.33,31060.19,0.0
2024-08-02,NB-SMA-102,18,183911.4,10217.3,0.0
2024-10-19,NB-SMA-101,18,103822.2,5767.9,0.0
2024-11-17,NB-SMA-121,30,564959.1,18831.97,0.0
2024-05-17,NB-FUR-017,21,302620.71,14410.51,0.0
2026-03-25,NB-DÉC-087,11,34626.35,3147.85,1.0
2025-06-09,NB-DÉC-052,3,3734.55,1244.85,0.0
2024-09-28,NB-KIT-165,4,16753.88,4188.47,0.0
2024-02-27,NB-DÉC-059,8,71784.8,8973.1,0.0
2024-11-19,NB-DÉC-067,26,39667.16,1525.66,0.0
2024-10-04,NB-SMA-123,36,502794.72,13966.52,1.0
2025-04-29,NB-FUR-031,8,89082.88,11135.36,0.0
2024-11-27,NB-KIT-153,5,26874.55,5374.91,0.0
2025-08-18,NB-DÉC-090,19,92134.8,4849.2,0.0
2024-12-09,NB-DÉC-084,6,12285.42,2047.57,0.0
2025-11-13,NB-DÉC-072,12,76865.4,6405.45,0.0
2024-02-06,NB-DÉC-083,10,38062.7,3806.27,0.0
2025-08-03,NB-KIT-200,2,12495.86,6247.93,0.0
2025-10-17,NB-SMA-120,22,139192.24,6326.92,0.0
2024-09-19,NB-SMA-127,13,75327.85,5794.45,0.0
2024-09-01,NB-FUR-047,29,1114186.38,38420.22,0.0
2025-04-12,NB-DÉC-099,26,147659.2,5679.2,0.0
2026-01-07,NB-FUR-002,18,540951.3,30052.85,0.0
2025-11-18,NB-DÉC-068,37,138961.64,3755.72,1.0
2025-07-26,NB-FUR-042,12,184978.44,15414.87,0.0
2025-11-11,NB-DÉC-095,14,79071.86,5647.99,0.0
2024-02-04,NB-DÉC-099,18,102225.6,5679.2,0.0
2024-02-05,NB-DÉC-097,9,22528.98,2503.22,0.0
2025-10-11,NB-FUR-015,90,1407879.0,15643.1,0.0
2024-03-21,NB-DÉC-098,12,52731.6,4394.3,0.0
2024-08-03,NB-KIT-166,3,14637.57,4879.19,0.0
2025-06-15,NB-KIT-174,1,6534.9,6534.9,0.0
2024-02-07,NB-FUR-041,15,493948.8,32929.92,0.0
2026-02-04,NB-FUR-024,38,496516.74,13066.23,0.0
2024-09-02,NB-SMA-137,2,30318.66,15159.33,0.0
2024-11-13,NB-FUR-031,3,33406.08,11135.36,0.0
2026-03-11,NB-KIT-173,0,0.0,4104.83,0.0
2025-04-26,NB-SMA-149,2,17250.9,8625.45,0.0
2024-08-30,NB-DÉC-056,4,3938.6,984.65,0.0
2024-08-25,NB-DÉC-075,7,40011.58,5715.94,0.0
2026-03-02,NB-SMA-138,3,16071.99,5357.33,0.0
2025-06-07,NB-FUR-011,48,1948479.36,40593.32,0.0
2024-03-26,NB-SMA-119,5,66773.4,13354.68,0.0
2026-03-02,NB-KIT-167,2,9495.94,4747.97,0.0
2024-07-14,NB-SMA-115,19,293996.88,15473.52,0.0
2024-11-14,NB-FUR-025,75,1771924.5,23625.66,1.0
2025-11-13,NB-FUR-009,62,423278.34,6827.07,0.0
2025-09-29,NB-FUR-045,22,428818.72,19491.76,1.0
2025-03-27,NB-SMA-120,16,101230.72,6326.92,0.0
2024-08-15,NB-DÉC-085,25,24056.75,962.27,1.0
2024-08-09,NB-DÉC-056,6,5907.9,984.65,0.0
2024-10-06,NB-DÉC-080,30,211906.2,7063.54,0.0
2025-05-17,NB-KIT-167,2,9495.94,4747.97,0.0
2024-01-27,NB-SMA-130,17,272583.27,16034.31,0.0
2026-02-19,NB-KIT-198,0,0.0,4879.01,0.0
2025-07-27,NB-FUR-010,38,941321.94,24771.63,0.0
2025-12-29,NB-FUR-018,19,220169.34,11587.86,0.0
2025-09-11,NB-KIT-160,1,7939.7,7939.7,0.0
2024-09-01,NB-SMA-103,9,118214.1,13134.9,0.0
2024-06-10,NB-DÉC-100,6,26027.16,4337.86,0.0
2026-03-26,NB-SMA-106,13,94551.86,7273.22,0.0
2025-01-04,NB-SMA-133,1,19573.33,19573.33,0.0
2025-04-18,NB-DÉC-078,14,38769.22,2769.23,0.0
2025-09-26,NB-SMA-112,8,117468.32,14683.54,0.0
2025-10-02,NB-DÉC-066,8,53721.28,6715.16,
2024-12-02,NB-FUR-036,8,257998.64,32249.83,0.0
2024-02-14,NB-FUR-013,24,668549.76,27856.24,0.0
2025-03-20,NB-FUR-038,10,221889.4,22188.94,0.0
2025-01-28,NB-KIT-159,2,13421.48,6710.74,0.0
2025-11-28,NB-FUR-020,137,3204205.32,23388.36,1.0
2025-07-27,NB-SMA-126,14,261626.26,18687.59,0.0
2024-01-25,NB-SMA-147,0,0.0,3482.81,0.0
2025-11-22,NB-SMA-148,15,222081.3,14805.42,1.0
2025-04-02,NB-DÉC-061,10,88283.5,8828.35,0.0
2026-01-01,NB-FUR-033,18,160044.3,8891.35,0.0
2024-05-26,NB-KIT-200,0,0.0,6247.93,0.0
2024-09-01,NB-DÉC-069,17,69515.21,4089.13,0.0
2025-06-19,NB-FUR-016,21,725864.37,34564.97,0.0
2025-09-20,NB-SMA-148,2,33672.86,16836.43,0.0
2025-02-09,NB-DÉC-068,11,53869.75,4897.25,0.0
2025-06-21,NB-FUR-045,8,177909.84,22238.73,0.0
2025-10-14,NB-KIT-171,0,0.0,7663.86,0.0
2025-05-01,NB-KIT-151,1,5112.96,5112.96,0.0
2024-07-22,NB-SMA-133,1,19573.33,19573.33,0.0
2025-08-26,NB-FUR-033,8,71130.8,8891.35,0.0
2024-04-07,NB-SMA-137,5,75796.65,15159.33,0.0
2024-07-23,NB-FUR-041,11,362229.12,32929.92,0.0
2025-03-12,NB-DÉC-057,15,42681.0,2845.4,0.0
2024-01-25,NB-SMA-139,2,34530.18,17265.09,0.0
2024-06-24,NB-DÉC-057,8,22763.2,2845.4,0.0
2024-08-01,NB-FUR-029,24,579396.72,24141.53,0.0
2024-10-02,NB-DÉC-063,11,12213.41,1110.31,0.0
2026-03-20,NB-DÉC-065,9,16522.92,1835.88,0.0
2025-01-27,NB-DÉC-095,26,122084.56,4695.56,1.0
2025-06-11,NB-FUR-035,8,208051.52,26006.44,0.0
2026-01-18,NB-DÉC-097,17,42554.74,2503.22,0.0
2025-04-11,NB-DÉC-057,11,31299.4,2845.4,0.0
2024-08-17,NB-KIT-172,1,7954.62,7954.62,0.0
2024-07-09,NB-FUR-024,37,483450.51,13066.23,0.0
2026-02-14,NB-DÉC-084,7,14332.99,2047.57,0.0
2025-08-14,NB-FUR-005,21,549088.68,26147.08,0.0
2024-10-05,NB-KIT-157,5,8824.15,1764.83,0.0
2025-08-05,NB-FUR-028,45,1403416.8,31187.04,0.0
2024-02-04,NB-FUR-045,8,177909.84,22238.73,0.0
2025-12-12,NB-KIT-168,3,18855.24,6285.08,0.0
2025-12-13,NB-KIT-195,0,0.0,3703.59,0.0
2024-10-25,NB-FUR-019,47,379282.95,8069.85,0.0
2024-02-26,NB-DÉC-099,18,102225.6,5679.2,0.0
2025-01-11,NB-SMA-136,4,47367.12,11841.78,0.0
2025-07-01,NB-FUR-043,10,75069.5,7506.95,0.0
2026-03-23,NB-SMA-102,17,173694.1,10217.3,0.0
2026-02-25,NB-FUR-025,21,556909.08,26519.48,0.0
2025-05-31,NB-DÉC-065,9,16522.92,1835.88,0.0
2024-08-19,NB-SMA-125,12,257475.72,21456.31,0.0
2024-03-04,NB-SMA-137,3,45477.99,15159.33,0.0
2025-05-05,NB-FUR-019,32,258235.2,8069.85,0.0
2025-03-06,NB-DÉC-059,4,35892.4,8973.1,0.0
2026-03-10,NB-KIT-165,3,12565.41,4188.47,0.0
2024-11-14,NB-SMA-123,47,653277.44,13899.52,1.0
2024-12-13,NB-DÉC-095,12,67775.88,5647.99,0.0
2026-02-24,NB-FUR-039,4,25769.56,6442.39,0.0
2024-12-15,NB-SMA-119,10,133546.8,13354.68,0.0
2024-04-19,NB-KIT-160,2,15879.4,7939.7,0.0
2024-07-19,NB-DÉC-063,13,14434.03,1110.31,0.0
2025-11-04,NB-KIT-198,0,0.0,4879.01,0.0
2024-11-29,NB-FUR-024,116,1292502.16,11142.26,1.0
2024-03-17,NB-SMA-131,4,65079.32,16269.83,0.0
2025-05-31,NB-KIT-157,1,1764.83,1764.83,0.0
2025-11-11,NB-KIT-156,5,39936.2,7987.24,0.0
2024-11-12,NB-DÉC-075,12,68591.28,5715.94,0.0
2024-12-21,NB-SMA-127,21,121683.45,5794.45,0.0
2025-11-09,NB-SMA-130,27,432926.37,16034.31,0.0
2024-07-10,NB-SMA-105,6,67461.48,11243.58,0.0
2024-05-01,NB-DÉC-081,7,18250.26,2607.18,0.0
2024-01-28,NB-SMA-109,5,91250.65,18250.13,0.0
2026-01-10,NB-FUR-040,11,117559.42,10687.22,0.0
2025-07-26,NB-DÉC-080,13,91826.02,7063.54,0.0
2025-09-13,NB-SMA-108,13,135778.63,10444.51,0.0
2025-06-28,NB-SMA-129,19,251443.53,13233.87,
2025-04-08,NB-DÉC-077,8,43365.04,5420.63,0.0
2024-11-05,NB-KIT-154,6,42786.78,7131.13,0.0
2024-05-12,NB-KIT-173,0,0.0,4104.83,0.0
2024-04-21,NB-FUR-027,75,2549438.25,33992.51,1.0
2025-05-09,NB-DÉC-088,10,30007.2,3000.72,0.0
2024-06-16,NB-DÉC-070,15,82647.15,5509.81,0.0
2024-02-08,NB-SMA-129,10,132338.7,13233.87,0.0
2024-06-19,NB-SMA-143,1,4954.6,4954.6,0.0
2024-01-09,NB-DÉC-052,2,2489.7,1244.85,0.0
2025-08-02,NB-DÉC-088,14,42010.08,3000.72,0.0
2025-12-12,NB-KIT-173,0,0.0,4104.83,0.0
2025-07-31,NB-FUR-014,13,325278.33,25021.41,0.0
2024-09-23,NB-DÉC-084,8,16380.56,2047.57,0.0
2024-01-31,NB-FUR-006,79,1684777.7,21326.3,1.0
2025-02-04,NB-SMA-123,11,200179.43,18198.13,0.0
2024-11-22,NB-FUR-046,27,230152.86,8524.18,0.0
2024-05-20,NB-FUR-033,14,124478.9,8891.35,0.0
2025-09-27,NB-FUR-046,36,241864.56,6718.46,1.0
2025-04-20,NB-KIT-200,0,0.0,6247.93,0.0
2025-02-23,NB-DÉC-081,18,40429.44,2246.08,1.0
2025-11-23,NB-SMA-120,26,164499.92,6326.92,0.0
2025-12-24,NB-FUR-021,35,950678.05,27162.23,1.0
2024-06-27,NB-SMA-133,2,33488.56,16744.28,1.0
2024-06-14,NB-DÉC-069,14,57247.82,4089.13,0.0
2024-04-27,NB-KIT-186,0,0.0,7014.34,0.0
2024-08-01,NB-KIT-174,0,0.0,6534.9,0.0
2025-05-15,NB-SMA-112,7,102784.78,14683.54,0.0
2024-11-01,NB-KIT-198,1,4879.01,4879.01,0.0
2026-01-16,NB-DÉC-078,10,27692.3,2769.23,0.0
2024-08-29,NB-SMA-148,1,16836.43,16836.43,0.0
2024-11-18,NB-KIT-194,1,7214.04,7214.04,0.0
2025-06-20,NB-KIT-153,1,5374.91,5374.91,0.0
2024-09-07,NB-FUR-027,51,1979283.48,38809.48,0.0
2025-04-04,NB-SMA-128,11,206939.92,18812.72,0.0
2024-06-10,NB-DÉC-070,13,71627.53,5509.81,0.0
2024-06-21,NB-KIT-184,0,0.0,7938.04,0.0
2025-07-04,NB-SMA-107,16,94445.28,5902.83,0.0
2025-02-17,NB-SMA-132,3,51978.93,17326.31,0.0
2024-02-11,NB-DÉC-068,37,149836.31,4049.63,1.0
2025-08-19,NB-DÉC-072,4,25621.8,6405.45,0.0
2025-04-18,NB-FUR-002,22,661162.7,30052.85,0.0
2026-02-23,NB-KIT-162,2,13255.24,6627.62,0.0
2025-06-27,NB-DÉC-075,6,34295.64,5715.94,0.0
2025-10-23,NB-KIT-153,5,21874.15,4374.83,1.0
2025-10-27,NB-SMA-142,9,92760.66,10306.74,0.0
2024-11-26,NB-DÉC-073,13,98343.18,7564.86,0.0
2025-04-08,NB-FUR-007,27,209957.13,7776.19,0.0
2025-09-30,NB-FUR-022,30,818790.9,27293.03,0.0
2026-01-28,NB-FUR-036,8,257998.64,32249.83,0.0
2026-03-04,NB-SMA-149,0,0.0,8625.45,0.0
2025-05-29,NB-DÉC-100,6,26027.16,4337.86,0.0
2024-05-06,NB-SMA-142,5,51533.7,10306.74,0.0
2024-02-05,NB-FUR-018,13,150642.18,11587.86,0.0
2024-03-04,NB-DÉC-077,5,27103.15,5420.63,0.0
2025-04-01,NB-KIT-177,0,0.0,2007.57,0.0
2024-08-08,NB-DÉC-070,25,115353.5,4614.14,1.0
2025-05-27,NB-SMA-122,16,97248.32,6078.02,0.0
2025-08-16,NB-DÉC-057,12,34144.8,2845.4,0.0
2025-03-23,NB-KIT-192,0,0.0,661.61,0.0
2025-12-31,NB-SMA-126,33,470456.91,14256.27,1.0
2024-01-25,NB-FUR-017,22,317031.22,14410.51,0.0
2024-02-15,NB-FUR-038,13,288456.22,22188.94,0.0
2026-01-15,NB-SMA-133,3,58719.99,19573.33,0.0
2025-03-02,NB-DÉC-089,4,7057.36,1764.34,0.0
2024-01-31,NB-DÉC-067,28,36891.12,1317.54,1.0
2024-06-25,NB-KIT-188,2,2219.18,1109.59,0.0
2024-01-01,NB-DÉC-072,6,38432.7,6405.45,0.0
2025-02-26,NB-KIT-179,0,0.0,4015.05,
2024-04-26,NB-FUR-019,37,298584.45,8069.85,0.0
2024-06-07,NB-DÉC-088,12,36008.64,3000.72,0.0
2026-03-03,NB-SMA-110,15,321837.75,21455.85,0.0
2025-12-28,NB-KIT-177,1,2007.57,2007.57,0.0
2026-02-15,NB-KIT-157,1,1764.83,1764.83,0.0
2025-01-15,NB-DÉC-066,6,40290.96,6715.16,0.0
2024-11-02,NB-KIT-195,1,3703.59,3703.59,0.0
2025-08-26,NB-KIT-179,0,0.0,4015.05,0.0
2024-11-26,NB-DÉC-072,4,25621.8,6405.45,0.0
2024-09-13,NB-SMA-122,13,79014.26,6078.02,0.0
2026-01-20,NB-FUR-026,29,238884.89,8237.41,0.0
2025-03-23,NB-DÉC-077,11,59626.93,5420.63,0.0
2025-11-14,NB-SMA-144,4,30285.36,7571.34,
2025-06-19,NB-DÉC-089,9,15879.06,1764.34,0.0
2025-01-17,NB-DÉC-089,11,19407.74,1764.34,0.0
2024-12-22,NB-FUR-017,60,692148.0,11535.8,1.0
2024-10-13,NB-KIT-168,0,0.0,6285.08,0.0
2025-12-02,NB-SMA-101,12,69214.8,5767.9,0.0
2024-11-30,NB-FUR-017,43,619651.93,14410.51,0.0
2025-01-26,NB-FUR-012,106,1920074.46,18113.91,1.0
2024-10-29,NB-SMA-142,8,82453.92,10306.74,0.0
2024-12-11,NB-FUR-031,1,11135.36,11135.36,0.0
2024-12-01,NB-DÉC-097,11,27535.42,2503.22,0.0
2024-09-02,NB-KIT-154,1,7131.13,7131.13,0.0
2025-07-01,NB-SMA-136,1,11841.78,11841.78,0.0
2025-05-20,NB-DÉC-098,11,48337.3,4394.3,0.0
2025-02-26,NB-FUR-023,21,470526.21,22406.01,0.0
2024-08-10,NB-FUR-026,44,362446.04,8237.41,0.0
2025-02-18,NB-FUR-013,29,807830.96,27856.24,0.0
2025-12-27,NB-SMA-127,10,57944.5,5794.45,
2025-05-25,NB-FUR-040,10,106872.2,10687.22,0.0
2025-10-30,NB-SMA-143,3,14863.8,4954.6,0.0
2025-06-08,NB-KIT-196,1,6852.66,6852.66,0.0
2025-11-20,NB-FUR-018,28,324460.08,11587.86,0.0
2026-03-02,NB-KIT-151,3,15338.88,5112.96,0.0
2025-01-28,NB-KIT-153,2,10749.82,5374.91,0.0
2024-04-06,NB-KIT-191,1,9484.02,9484.02,0.0
2026-03-13,NB-SMA-101,11,63446.9,5767.9,0.0
2025-03-25,NB-FUR-044,18,152191.8,8455.1,1.0
2025-04-04,NB-DÉC-098,12,52731.6,4394.3,0.0
2025-03-01,NB-DÉC-064,17,108864.94,6403.82,0.0
2025-04-07,NB-KIT-197,1,10313.52,10313.52,0.0
2025-07-03,NB-KIT-160,3,23819.1,7939.7,0.0
2024-01-16,NB-KIT-161,1,4454.07,4454.07,0.0
2025-05-02,NB-FUR-011,34,1380172.88,40593.32,0.0
2024-04-26,NB-FUR-001,21,110368.23,5255.63,0.0
2024-10-30,NB-SMA-125,17,364757.27,21456.31,0.0
2025-01-16,NB-SMA-136,1,11841.78,11841.78,0.0
2026-03-12,NB-FUR-047,31,1047161.09,33779.39,1.0
2024-01-13,NB-KIT-151,0,0.0,5112.96,0.0
2026-03-20,NB-DÉC-096,8,47156.4,5894.55,0.0
2025-12-27,NB-DÉC-092,14,57803.9,4128.85,0.0
2024-10-21,NB-SMA-114,38,583189.42,15347.09,1.0
2024-06-05,NB-SMA-114,9,172664.82,19184.98,0.0
2024-08-12,NB-KIT-157,2,3529.66,1764.83,0.0
2024-12-24,NB-FUR-015,96,1214643.84,12652.54,1.0
2026-03-18,NB-SMA-112,6,88101.24,14683.54,0.0
2025-01-18,NB-KIT-156,2,15974.48,7987.24,0.0
2024-02-09,NB-SMA-140,2,8105.26,4052.63,1.0
2025-10-11,NB-DÉC-079,28,75153.12,2684.04,0.0
2025-11-21,NB-DÉC-051,2,3689.66,1844.83,0.0
2026-01-02,NB-SMA-116,11,52594.74,4781.34,0.0
2025-01-03,NB-SMA-137,2,30318.66,15159.33,0.0
2024-12-28,NB-DÉC-068,15,73458.75,4897.25,0.0
2026-01-17,NB-FUR-021,19,583700.33,30721.07,0.0
2024-02-07,NB-DÉC-066,8,53721.28,6715.16,0.0
2024-12-15,NB-SMA-150,2,18404.24,9202.12,0.0
2025-01-26,NB-SMA-111,43,322941.18,7510.26,1.0
2025-10-18,NB-DÉC-070,18,99176.58,5509.81,0.0
2025-11-10,NB-SMA-137,6,77011.5,12835.25,1.0
2026-03-31,NB-KIT-177,1,2007.57,2007.57,0.0
2025-09-04,NB-FUR-030,27,328220.37,12156.31,0.0
2025-11-23,NB-SMA-125,18,386213.58,21456.31,0.0
2025-02-06,NB-FUR-016,15,518474.55,34564.97,0.0
2026-02-25,NB-SMA-124,13,204308.39,15716.03,0.0
2025-06-30,NB-DÉC-053,8,60611.12,7576.39,0.0
2026-03-19,NB-KIT-182,0,0.0,5851.49,0.0
2024-08-04,NB-FUR-014,20,500428.2,25021.41,0.0
2025-07-12,NB-DÉC-058,7,16535.68,2362.24,0.0
2024-10-19,NB-FUR-027,52,2018092.96,38809.48,0.0
2024-04-14,NB-SMA-143,6,23199.54,3866.59,1.0
2024-01-26,NB-FUR-016,51,1515933.18,29724.18,1.0
2024-03-18,NB-SMA-129,12,158806.44,13233.87,0.0
2025-01-13,NB-KIT-165,3,12565.41,4188.47,0.0
2024-02-17,NB-SMA-133,1,19573.33,19573.33,0.0
2025-06-16,NB-SMA-123,12,218377.56,18198.13,0.0
2025-06-01,NB-DÉC-088,11,33007.92,3000.72,0.0
2024-12-23,NB-FUR-035,12,312077.28,26006.44,0.0
2025-11-01,NB-DÉC-052,19,23652.15,1244.85,0.0
2025-04-02,NB-SMA-125,2,42912.62,21456.31,0.0
2024-03-26,NB-SMA-150,0,0.0,9202.12,0.0
2024-01-01,NB-SMA-117,7,53906.37,7700.91,0.0
2025-12-26,NB-SMA-132,1,17326.31,17326.31,0.0
2026-02-18,NB-SMA-135,0,0.0,14952.04,0.0
2024-10-21,NB-DÉC-060,42,225913.38,5378.89,1.0
2024-01-26,NB-DÉC-060,22,119841.48,5447.34,1.0
2025-05-21,NB-SMA-145,3,51733.17,17244.39,0.0
2025-03-03,NB-SMA-150,1,9202.12,9202.12,0.0
2024-02-15,NB-DÉC-065,7,12851.16,1835.88,0.0
2025-02-24,NB-KIT-167,0,0.0,4747.97,0.0
2024-02-14,NB-FUR-049,8,257650.24,32206.28,0.0
2025-08-30,NB-KIT-185,0,0.0,8093.36,0.0
2024-04-28,NB-SMA-125,21,390954.69,18616.89,1.0
2025-08-24,NB-SMA-105,13,146166.54,11243.58,0.0
2025-07-12,NB-SMA-134,5,42167.05,8433.41,0.0
2025-12-06,NB-SMA-114,22,422069.56,19184.98,0.0
2024-06-04,NB-FUR-024,40,522649.2,13066.23,0.0
2024-04-18,NB-DÉC-095,29,146123.75,5038.75,1.0
2025-11-24,NB-SMA-124,12,188592.36,15716.03,0.0
2024-07-15,NB-KIT-197,0,0.0,10313.52,0.0
2025-05-16,NB-FUR-026,31,255359.71,8237.41,0.0
2025-05-31,NB-DÉC-100,13,56392.18,4337.86,0.0
2024-05-20,NB-DÉC-088,5,15003.6,3000.72,0.0
2026-03-09,NB-KIT-162,1,6627.62,6627.62,0.0
2024-05-16,NB-DÉC-054,14,79502.36,5678.74,0.0
2024-04-30,NB-KIT-190,0,0.0,3302.46,1.0
2024-01-23,NB-FUR-042,18,277467.66,15414.87,0.0
2026-01-16,NB-DÉC-091,15,43129.2,2875.28,0.0
2024-04-02,NB-DÉC-083,5,19031.35,3806.27,0.0
2024-03-22,NB-DÉC-093,7,35626.64,5089.52,0.0
2026-02-17,NB-FUR-042,14,215808.18,15414.87,0.0
2024-09-09,NB-KIT-165,5,20942.35,4188.47,0.0
2024-12-27,NB-DÉC-075,11,62875.34,5715.94,0.0
2025-02-28,NB-KIT-192,0,0.0,661.61,0.0
2026-01-07,NB-KIT-188,0,0.0,1109.59,0.0
2024-06-16,NB-KIT-166,2,9758.38,4879.19,0.0
2024-11-25,NB-SMA-110,15,321837.75,21455.85,0.0
2024-01-02,NB-SMA-150,1,6903.54,6903.54,1.0
2024-11-28,NB-SMA-117,38,219991.5,5789.25,1.0
2024-05-12,NB-KIT-162,1,6627.62,6627.62,0.0
2024-04-03,NB-DÉC-092,12,49546.2,4128.85,0.0
2024-06-24,NB-DÉC-062,12,28097.4,2341.45,0.0
2025-03-03,NB-KIT-165,3,12565.41,4188.47,0.0
2024-02-03,NB-DÉC-086,8,22874.88,2859.36,0.0
2024-05-11,NB-KIT-178,3,6873.09,2291.03,1.0
2025-05-26,NB-FUR-040,8,85497.76,10687.22,0.0
2025-07-11,NB-DÉC-100,7,30365.02,4337.86,0.0
2025-11-11,NB-KIT-159,3,20132.22,6710.74,0.0
2025-06-09,NB-FUR-021,16,491537.12,30721.07,0.0
2025-06-05,NB-DÉC-053,16,121222.24,7576.39,0.0
2024-11-24,NB-FUR-028,98,3056329.92,31187.04,0.0
2024-06-18,NB-FUR-048,7,78161.65,11165.95,0.0
2026-01-16,NB-SMA-120,12,75923.04,6326.92,0.0
2024-12-22,NB-DÉC-100,25,95781.25,3831.25,1.0
2025-06-01,NB-KIT-151,4,20451.84,5112.96,0.0
2025-06-01,NB-KIT-153,4,21499.64,5374.91,0.0
2025-06-30,NB-SMA-124,10,157160.3,15716.03,0.0
2024-03-14,NB-FUR-006,43,1072414.84,24939.88,0.0
2024-04-03,NB-SMA-107,12,70833.96,5902.83,0.0
2025-08-28,NB-FUR-050,13,278546.32,21426.64,0.0
2024-02-04,NB-FUR-020,49,1340217.13,27351.37,0.0
2025-07-27,NB-SMA-113,10,114652.5,11465.25,0.0
2024-05-05,NB-FUR-036,12,386997.96,32249.83,0.0
2025-08-07,NB-KIT-197,0,0.0,10313.52,0.0
2025-10-28,NB-FUR-015,67,1048087.7,15643.1,0.0
2024-10-04,NB-DÉC-054,29,144092.3,4968.7,1.0
2025-10-29,NB-SMA-119,24,254064.48,10586.02,1.0
2024-01-27,NB-FUR-018,20,231757.2,11587.86,0.0
2024-06-11,NB-KIT-151,3,15338.88,5112.96,0.0
2025-06-07,NB-DÉC-068,17,83253.25,4897.25,0.0
2025-05-19,NB-FUR-036,9,290248.47,32249.83,0.0
2024-01-02,NB-DÉC-076,15,99765.0,6651.0,1.0
2024-11-15,NB-SMA-112,13,190886.02,14683.54,0.0
2025-10-16,NB-SMA-108,24,250668.24,10444.51,0.0
2024-02-02,NB-FUR-037,6,34643.82,5773.97,0.0
2025-03-26,NB-FUR-038,11,244078.34,22188.94,0.0
2024-08-01,NB-FUR-011,31,1258392.92,40593.32,0.0
2024-04-16,NB-KIT-197,1,10313.52,10313.52,0.0
2025-02-26,NB-SMA-118,6,60273.96,10045.66,0.0
2024-05-22,NB-FUR-002,22,661162.7,30052.85,0.0
2024-05-16,NB-SMA-132,1,17326.31,17326.31,0.0
2026-01-10,NB-FUR-039,6,38654.34,6442.39,0.0
2026-01-25,NB-SMA-149,2,13819.02,6909.51,1.0
2024-06-15,NB-FUR-003,43,226052.72,5257.04,0.0
2024-09-21,NB-SMA-120,19,120211.48,6326.92,
2024-04-22,NB-KIT-173,0,0.0,4104.83,0.0
2025-03-05,NB-FUR-046,11,93765.98,8524.18,0.0
2024-09-24,NB-DÉC-083,6,22837.62,3806.27,0.0
2024-07-22,NB-DÉC-059,2,17946.2,8973.1,0.0
2025-11-27,NB-SMA-115,19,293996.88,15473.52,0.0
2025-11-24,NB-SMA-142,4,41226.96,10306.74,0.0
2024-03-19,NB-FUR-019,29,234025.65,8069.85,0.0
2024-11-05,NB-FUR-014,40,1000856.4,25021.41,0.0
2025-12-05,NB-FUR-005,43,941754.61,21901.27,1.0
2024-04-07,NB-KIT-166,2,9758.38,4879.19,0.0
2025-07-19,NB-SMA-122,20,121560.4,6078.02,0.0
2024-02-19,NB-SMA-129,-3,-39701.61,13233.87,0.0
2024-09-10,NB-DÉC-097,16,40051.52,2503.22,0.0
2025-06-06,NB-DÉC-082,8,48986.72,6123.34,0.0
2024-04-06,NB-SMA-127,15,86916.75,5794.45,0.0
2024-11-28,NB-DÉC-088,39,95414.28,2446.52,1.0
2026-03-15,NB-SMA-139,2,34530.18,17265.09,0.0
2024-01-25,NB-SMA-112,9,132151.86,14683.54,0.0
2024-11-30,NB-FUR-043,23,172659.85,7506.95,0.0
2024-09-18,NB-SMA-106,18,130917.96,7273.22,0.0
2026-03-27,NB-FUR-001,24,126135.12,5255.63,0.0
2024-05-01,NB-SMA-114,14,268589.72,19184.98,0.0
2025-05-01,NB-DÉC-066,10,67151.6,6715.16,0.0
2024-03-13,NB-SMA-134,3,25300.23,8433.41,0.0
2024-08-08,NB-SMA-146,5,38974.3,7794.86,1.0
2024-01-25,NB-FUR-008,32,345264.96,10789.53,0.0
2025-09-22,NB-FUR-007,50,388809.5,7776.19,0.0
2024-06-14,NB-FUR-038,15,332834.1,22188.94,0.0
2025-07-23,NB-KIT-200,0,0.0,6247.93,0.0
2025-04-03,NB-FUR-045,11,244626.03,22238.73,0.0
2024-09-21,NB-SMA-124,11,172876.33,15716.03,0.0
2024-09-12,NB-FUR-035,9,234057.96,26006.44,0.0
2024-06-10,NB-DÉC-054,8,45429.92,5678.74,0.0
2024-06-13,NB-FUR-020,47,1285514.39,27351.37,0.0
2026-01-15,NB-DÉC-053,10,75763.9,7576.39,0.0
