sku_id,category,subcategory,forecast_week,week_horizon,predicted_units,lower_ci_80,upper_ci_80,baseline_units,unit_cost,list_price
NB-FUR-046,Furnishings,Bedding,2026-05-04,5,10.6,6.1,10.6,36.1,4017.59,8524.18
NB-FUR-046,Furnishings,Bedding,2026-05-11,6,2.8,6.0,2.8,38.0,4017.59,8524.18
NB-FUR-046,Furnishings,Bedding,2026-05-18,7,3.1,5.2,15.5,25.5,4017.59,8524.18
NB-FUR-046,Furnishings,Bedding,2026-05-25,8,0.2,1.2,13.3,14.4,4017.59,8524.18
NB-FUR-047,Furnishings,Seating,2026-04-06,1,40.0,12.0,40.0,118.0,16858.69,38420.22
NB-FUR-047,Furnishings,Seating,2026-04-13,2,44.1,13.1,44.1,103.0,16858.69,38420.22
NB-FUR-047,Furnishings,Seating,2026-04-20,3,45.9,11.7,45.9,131.0,16858.69,38420.22
NB-FUR-047,Furnishings,Seating,2026-04-27,4,22.4,11.1,22.4,21.0,16858.69,38420.22
NB-FUR-047,Furnishings,Seating,2026-05-04,5,18.8,8.2,18.8,40.0,16858.69,38420.22
NB-FUR-047,Furnishings,Seating,2026-05-11,6,16.5,7.2,16.5,44.1,16858.69,38420.22
NB-FUR-047,Furnishings,Seating,2026-05-18,7,11.8,6.2,11.8,45.9,16858.69,38420.22
NB-FUR-047,Furnishings,Seating,2026-05-25,8,6.9,7.0,6.9,22.4,16858.69,38420.22
NB-FUR-048,Furnishings,Rugs,2026-04-06,1,41.2,12.6,41.2,103.0,5813.08,11165.95
NB-FUR-048,Furnishings,Rugs,2026-04-13,2,46.5,12.8,46.5,97.0,5813.08,11165.95
NB-FUR-048,Furnishings,Rugs,2026-04-20,3,32.0,12.2,32.0,98.0,5813.08,11165.95
NB-FUR-048,Furnishings,Rugs,2026-04-27,4,20.2,9.5,20.2,21.0,5813.08,11165.95
NB-FUR-048,Furnishings,Rugs,2026-05-04,5,16.3,7.4,16.3,41.2,5813.08,11165.95
NB-FUR-048,Furnishings,Rugs,2026-05-11,6,7.3,6.6,7.3,46.5,5813.08,11165.95
NB-FUR-048,Furnishings,Rugs,2026-05-18,7,0.8,6.3,2.9,32.0,5813.08,11165.95
NB-FUR-048,Furnishings,Rugs,2026-05-25,8,1.1,3.7,13.7,20.2,5813.08,11165.95
NB-FUR-049,Furnishings,Seating,2026-04-06,1,35.1,12.3,35.1,113.0,17772.29,32206.28
NB-FUR-049,Furnishings,Seating,2026-04-13,2,46.9,13.0,46.9,99.0,17772.29,32206.28
NB-FUR-049,Furnishings,Seating,2026-04-20,3,32.8,12.1,32.8,93.0,17772.29,32206.28
NB-FUR-049,Furnishings,Seating,2026-04-27,4,19.4,8.7,19.4,26.0,17772.29,32206.28
NB-FUR-049,Furnishings,Seating,2026-05-04,5,22.9,7.2,22.9,35.1,17772.29,32206.28
NB-FUR-049,Furnishings,Seating,2026-05-11,6,14.4,7.4,14.4,46.9,17772.29,32206.28
NB-FUR-049,Furnishings,Seating,2026-05-18,7,9.4,6.3,9.4,32.8,17772.29,32206.28
NB-FUR-049,Furnishings,Seating,2026-05-25,8,6.3,7.3,10.9,19.4,17772.29,32206.28
NB-FUR-050,Furnishings,Shelving,2026-04-06,1,30.3,9.9,30.3,67.0,9056.62,21426.64
NB-FUR-050,Furnishings,Shelving,2026-04-13,2,23.2,9.7,23.2,51.0,9056.62,21426.64
NB-FUR-050,Furnishings,Shelving,2026-04-20,3,20.4,8.3,20.4,100.0,9056.62,21426.64
NB-FUR-050,Furnishings,Shelving,2026-04-27,4,2.7,8.1,19.1,19.0,9056.62,21426.64
NB-FUR-050,Furnishings,Shelving,2026-05-04,5,3.4,5.9,28.0,30.3,9056.62,21426.64
NB-FUR-050,Furnishings,Shelving,2026-05-11,6,4.2,3.9,16.2,23.2,9056.62,21426.64
NB-FUR-050,Furnishings,Shelving,2026-05-18,7,2.8,1.1,14.8,20.4,9056.62,21426.64
NB-FUR-050,Furnishings,Shelving,2026-05-25,8,0.0,1.5,9.5,2.7,9056.62,21426.64
NB-KIT-151,Kitchenware,Storage Containers,2026-04-06,1,4.4,1.1,5.6,21.0,2365.34,5112.96
NB-KIT-151,Kitchenware,Storage Containers,2026-04-13,2,0.4,1.8,4.6,13.0,2365.34,5112.96
NB-KIT-151,Kitchenware,Storage Containers,2026-04-20,3,1.0,1.8,4.3,16.0,2365.34,5112.96
NB-KIT-151,Kitchenware,Storage Containers,2026-04-27,4,0.0,1.6,5.5,2.0,2365.34,5112.96
NB-KIT-151,Kitchenware,Storage Containers,2026-05-04,5,0.1,1.0,3.0,4.4,2365.34,5112.96
NB-KIT-151,Kitchenware,Storage Containers,2026-05-11,6,0.3,0.1,6.0,0.4,2365.34,5112.96
NB-KIT-151,Kitchenware,Storage Containers,2026-05-18,7,0.1,0.2,5.2,1.0,2365.34,5112.96
NB-KIT-151,Kitchenware,Storage Containers,2026-05-25,8,0.0,0.2,6.0,0.0,2365.34,5112.96
NB-KIT-152,Kitchenware,Cutlery,2026-04-06,1,0.4,0.6,4.6,12.0,3706.8,9116.14
NB-KIT-152,Kitchenware,Cutlery,2026-04-13,2,0.0,1.2,5.2,11.0,3706.8,9116.14
NB-KIT-152,Kitchenware,Cutlery,2026-04-20,3,0.0,0.7,5.5,13.0,3706.8,9116.14
NB-KIT-152,Kitchenware,Cutlery,2026-04-27,4,0.1,0.1,5.4,0.0,3706.8,9116.14
NB-KIT-152,Kitchenware,Cutlery,2026-05-04,5,0.4,0.0,6.0,0.4,3706.8,9116.14
NB-KIT-152,Kitchenware,Cutlery,2026-05-11,6,0.0,0.0,5.2,0.0,3706.8,9116.14
NB-KIT-152,Kitchenware,Cutlery,2026-05-18,7,0.7,0.0,6.3,0.0,3706.8,9116.14
NB-KIT-152,Kitchenware,Cutlery,2026-05-25,8,2.5,0.0,6.9,0.1,3706.8,9116.14
NB-KIT-153,Kitchenware,Cookware Sets,2026-04-06,1,2.7,3.7,10.4,24.0,2643.91,5374.91
NB-KIT-153,Kitchenware,Cookware Sets,2026-04-13,2,2.7,3.4,5.3,18.0,2643.91,5374.91
NB-KIT-153,Kitchenware,Cookware Sets,2026-04-20,3,0.4,1.7,4.0,22.0,2643.91,5374.91
NB-KIT-153,Kitchenware,Cookware Sets,2026-04-27,4,0.0,1.6,5.6,4.0,2643.91,5374.91
NB-KIT-153,Kitchenware,Cookware Sets,2026-05-04,5,0.0,0.8,5.9,2.7,2643.91,5374.91
NB-KIT-153,Kitchenware,Cookware Sets,2026-05-11,6,0.7,0.5,5.4,2.7,2643.91,5374.91
NB-KIT-153,Kitchenware,Cookware Sets,2026-05-18,7,0.5,0.2,5.4,0.4,2643.91,5374.91
NB-KIT-153,Kitchenware,Cookware Sets,2026-05-25,8,0.2,0.5,5.1,0.0,2643.91,5374.91
NB-KIT-154,Kitchenware,Cutlery,2026-04-06,1,3.2,3.9,10.4,28.0,3557.91,7131.13
NB-KIT-154,Kitchenware,Cutlery,2026-04-13,2,0.8,3.5,5.7,14.0,3557.91,7131.13
NB-KIT-154,Kitchenware,Cutlery,2026-04-20,3,1.8,3.0,5.7,27.0,3557.91,7131.13
NB-KIT-154,Kitchenware,Cutlery,2026-04-27,4,0.0,1.6,6.5,6.0,3557.91,7131.13
NB-KIT-154,Kitchenware,Cutlery,2026-05-04,5,0.0,1.5,5.3,3.2,3557.91,7131.13
NB-KIT-154,Kitchenware,Cutlery,2026-05-11,6,0.5,0.5,4.1,0.8,3557.91,7131.13
NB-KIT-154,Kitchenware,Cutlery,2026-05-18,7,0.6,0.2,6.7,1.8,3557.91,7131.13
NB-KIT-154,Kitchenware,Cutlery,2026-05-25,8,0.2,0.3,5.1,0.0,3557.91,7131.13
NB-KIT-155,Kitchenware,Baking Tools,2026-04-06,1,0.1,5.2,14.6,38.0,4458.13,8667.96
NB-KIT-155,Kitchenware,Baking Tools,2026-04-13,2,0.5,5.2,6.5,18.0,4458.13,8667.96
NB-KIT-155,Kitchenware,Baking Tools,2026-04-20,3,0.0,2.7,4.8,26.0,4458.13,8667.96
NB-KIT-155,Kitchenware,Baking Tools,2026-04-27,4,0.0,1.6,6.4,6.0,4458.13,8667.96
NB-KIT-155,Kitchenware,Baking Tools,2026-05-04,5,0.0,1.5,5.7,0.1,4458.13,8667.96
NB-KIT-155,Kitchenware,Baking Tools,2026-05-11,6,0.4,0.5,5.0,0.5,4458.13,8667.96
NB-KIT-155,Kitchenware,Baking Tools,2026-05-18,7,0.7,0.2,5.9,0.0,4458.13,8667.96
NB-KIT-155,Kitchenware,Baking Tools,2026-05-25,8,0.4,0.3,5.1,0.0,4458.13,8667.96
NB-KIT-156,Kitchenware,Cookware Sets,2026-04-06,1,4.4,2.1,8.5,15.0,4279.88,7987.24
NB-KIT-156,Kitchenware,Cookware Sets,2026-04-13,2,2.3,1.3,4.9,18.0,4279.88,7987.24
NB-KIT-156,Kitchenware,Cookware Sets,2026-04-20,3,0.1,1.8,4.1,22.0,4279.88,7987.24
NB-KIT-156,Kitchenware,Cookware Sets,2026-04-27,4,0.4,1.6,4.6,4.0,4279.88,7987.24
NB-KIT-156,Kitchenware,Cookware Sets,2026-05-04,5,0.2,0.8,5.5,4.4,4279.88,7987.24
NB-KIT-156,Kitchenware,Cookware Sets,2026-05-11,6,0.7,0.5,5.4,2.3,4279.88,7987.24
NB-KIT-156,Kitchenware,Cookware Sets,2026-05-18,7,0.6,0.3,5.6,0.1,4279.88,7987.24
NB-KIT-156,Kitchenware,Cookware Sets,2026-05-25,8,0.0,0.5,6.0,0.4,4279.88,7987.24
NB-KIT-157,Kitchenware,Cookware Sets,2026-04-06,1,3.6,2.1,7.0,19.0,959.64,1764.83
NB-KIT-157,Kitchenware,Cookware Sets,2026-04-13,2,1.9,1.3,5.6,13.0,959.64,1764.83
NB-KIT-157,Kitchenware,Cookware Sets,2026-04-20,3,1.1,1.9,2.3,18.0,959.64,1764.83
NB-KIT-157,Kitchenware,Cookware Sets,2026-04-27,4,0.0,0.9,4.6,5.0,959.64,1764.83
NB-KIT-157,Kitchenware,Cookware Sets,2026-05-04,5,0.0,0.9,5.1,3.6,959.64,1764.83
NB-KIT-157,Kitchenware,Cookware Sets,2026-05-11,6,0.2,0.4,6.0,1.9,959.64,1764.83
NB-KIT-157,Kitchenware,Cookware Sets,2026-05-18,7,0.0,0.4,5.4,1.1,959.64,1764.83
NB-KIT-157,Kitchenware,Cookware Sets,2026-05-25,8,0.2,0.3,6.3,0.0,959.64,1764.83
NB-KIT-158,Kitchenware,Storage Containers,2026-04-06,1,1.4,2.7,10.0,20.0,2192.12,4767.97
NB-KIT-158,Kitchenware,Storage Containers,2026-04-13,2,3.7,0.9,5.7,23.0,2192.12,4767.97
NB-KIT-158,Kitchenware,Storage Containers,2026-04-20,3,0.6,2.5,4.0,20.0,2192.12,4767.97
NB-KIT-158,Kitchenware,Storage Containers,2026-04-27,4,0.0,1.7,6.4,7.0,2192.12,4767.97
NB-KIT-158,Kitchenware,Storage Containers,2026-05-04,5,0.0,0.8,5.9,1.4,2192.12,4767.97
NB-KIT-158,Kitchenware,Storage Containers,2026-05-11,6,0.6,0.8,3.4,3.7,2192.12,4767.97
NB-KIT-158,Kitchenware,Storage Containers,2026-05-18,7,0.3,0.1,5.6,0.6,2192.12,4767.97
NB-KIT-158,Kitchenware,Storage Containers,2026-05-25,8,0.0,0.2,5.1,0.0,2192.12,4767.97
NB-KIT-159,Kitchenware,Dinnerware,2026-04-06,1,2.6,1.2,2.9,12.0,3252.55,6710.74
NB-KIT-159,Kitchenware,Dinnerware,2026-04-13,2,0.9,1.0,2.9,8.0,3252.55,6710.74
NB-KIT-159,Kitchenware,Dinnerware,2026-04-20,3,0.4,1.3,4.6,13.0,3252.55,6710.74
NB-KIT-159,Kitchenware,Dinnerware,2026-04-27,4,0.4,0.9,3.0,3.0,3252.55,6710.74
NB-KIT-159,Kitchenware,Dinnerware,2026-05-04,5,0.5,0.5,6.0,2.6,3252.55,6710.74
NB-KIT-159,Kitchenware,Dinnerware,2026-05-11,6,0.0,0.5,6.3,0.9,3252.55,6710.74
NB-KIT-159,Kitchenware,Dinnerware,2026-05-18,7,2.4,0.5,6.4,0.4,3252.55,6710.74
NB-KIT-159,Kitchenware,Dinnerware,2026-05-25,8,3.1,0.4,6.0,0.4,3252.55,6710.74
NB-KIT-160,Kitchenware,Dinnerware,2026-04-06,1,5.3,1.6,9.5,23.0,3608.88,7939.7
NB-KIT-160,Kitchenware,Dinnerware,2026-04-13,2,3.6,1.2,6.3,19.0,3608.88,7939.7
NB-KIT-160,Kitchenware,Dinnerware,2026-04-20,3,1.0,1.7,4.3,20.0,3608.88,7939.7
NB-KIT-160,Kitchenware,Dinnerware,2026-04-27,4,0.0,1.7,6.0,5.0,3608.88,7939.7
NB-KIT-160,Kitchenware,Dinnerware,2026-05-04,5,0.0,0.9,5.5,5.3,3608.88,7939.7
NB-KIT-160,Kitchenware,Dinnerware,2026-05-11,6,0.5,0.7,3.4,3.6,3608.88,7939.7
NB-KIT-160,Kitchenware,Dinnerware,2026-05-18,7,0.5,0.1,6.0,1.0,3608.88,7939.7
NB-KIT-160,Kitchenware,Dinnerware,2026-05-25,8,0.0,0.2,5.1,0.0,3608.88,7939.7
NB-KIT-161,Kitchenware,Cutlery,2026-04-06,1,0.0,0.6,6.0,8.0,2085.58,4454.07
NB-KIT-161,Kitchenware,Cutlery,2026-04-13,2,2.4,0.7,7.3,10.0,2085.58,4454.07
NB-KIT-161,Kitchenware,Cutlery,2026-04-20,3,2.4,0.6,7.3,7.0,2085.58,4454.07
NB-KIT-161,Kitchenware,Cutlery,2026-04-27,4,2.5,0.5,7.3,0.0,2085.58,4454.07
NB-KIT-161,Kitchenware,Cutlery,2026-05-04,5,2.6,0.4,7.1,0.0,2085.58,4454.07
NB-KIT-161,Kitchenware,Cutlery,2026-05-11,6,2.1,0.4,7.1,2.4,2085.58,4454.07
NB-KIT-161,Kitchenware,Cutlery,2026-05-18,7,2.1,0.0,6.8,2.4,2085.58,4454.07
NB-KIT-161,Kitchenware,Cutlery,2026-05-25,8,2.8,0.0,6.8,2.5,2085.58,4454.07
NB-KIT-162,Kitchenware,Dinnerware,2026-04-06,1,2.2,0.5,7.4,4.0,3771.85,6627.62
NB-KIT-162,Kitchenware,Dinnerware,2026-04-13,2,2.3,0.6,7.1,8.0,3771.85,6627.62
NB-KIT-162,Kitchenware,Dinnerware,2026-04-20,3,3.1,0.4,7.1,2.0,3771.85,6627.62
NB-KIT-162,Kitchenware,Dinnerware,2026-04-27,4,2.7,0.0,7.0,0.0,3771.85,6627.62
NB-KIT-162,Kitchenware,Dinnerware,2026-05-04,5,2.6,0.0,6.8,2.2,3771.85,6627.62
NB-KIT-162,Kitchenware,Dinnerware,2026-05-11,6,2.5,0.0,6.8,2.3,3771.85,6627.62
NB-KIT-162,Kitchenware,Dinnerware,2026-05-18,7,2.0,0.0,6.8,3.1,3771.85,6627.62
NB-KIT-162,Kitchenware,Dinnerware,2026-05-25,8,1.5,0.0,6.8,2.7,3771.85,6627.62
NB-KIT-163,Kitchenware,Baking Tools,2026-04-06,1,6.6,5.9,17.1,35.0,3445.62,7426.57
NB-KIT-163,Kitchenware,Baking Tools,2026-04-13,2,0.4,6.1,11.2,36.0,3445.62,7426.57
NB-KIT-163,Kitchenware,Baking Tools,2026-04-20,3,0.0,3.0,5.9,23.0,3445.62,7426.57
NB-KIT-163,Kitchenware,Baking Tools,2026-04-27,4,0.0,1.7,6.3,8.0,3445.62,7426.57
NB-KIT-163,Kitchenware,Baking Tools,2026-05-04,5,0.0,1.6,6.7,6.6,3445.62,7426.57
NB-KIT-163,Kitchenware,Baking Tools,2026-05-11,6,0.0,0.8,5.0,0.4,3445.62,7426.57
NB-KIT-163,Kitchenware,Baking Tools,2026-05-18,7,0.4,0.0,6.3,0.0,3445.62,7426.57
NB-KIT-163,Kitchenware,Baking Tools,2026-05-25,8,0.0,0.0,5.1,0.0,3445.62,7426.57
NB-KIT-164,Kitchenware,Storage Containers,2026-04-06,1,1.3,3.6,10.8,27.0,3192.45,7214.26
NB-KIT-164,Kitchenware,Storage Containers,2026-04-13,2,0.0,3.4,6.0,20.0,3192.45,7214.26
NB-KIT-164,Kitchenware,Storage Containers,2026-04-20,3,0.7,1.7,4.3,20.0,3192.45,7214.26
NB-KIT-164,Kitchenware,Storage Containers,2026-04-27,4,0.0,1.6,6.6,10.0,3192.45,7214.26
NB-KIT-164,Kitchenware,Storage Containers,2026-05-04,5,0.0,1.5,6.3,1.3,3192.45,7214.26
NB-KIT-164,Kitchenware,Storage Containers,2026-05-11,6,0.3,0.5,5.4,0.0,3192.45,7214.26
NB-KIT-164,Kitchenware,Storage Containers,2026-05-18,7,0.4,0.0,5.4,0.7,3192.45,7214.26
NB-KIT-164,Kitchenware,Storage Containers,2026-05-25,8,0.0,0.0,5.1,0.0,3192.45,7214.26
NB-KIT-165,Kitchenware,Baking Tools,2026-04-06,1,6.6,1.8,10.3,23.0,2373.94,4188.47
NB-KIT-165,Kitchenware,Baking Tools,2026-04-13,2,5.6,1.0,8.8,23.0,2373.94,4188.47
NB-KIT-165,Kitchenware,Baking Tools,2026-04-20,3,3.7,0.2,4.7,23.0,2373.94,4188.47
NB-KIT-165,Kitchenware,Baking Tools,2026-04-27,4,0.0,1.4,6.4,3.0,2373.94,4188.47
NB-KIT-165,Kitchenware,Baking Tools,2026-05-04,5,0.0,1.5,5.3,6.6,2373.94,4188.47
NB-KIT-165,Kitchenware,Baking Tools,2026-05-11,6,0.0,0.8,5.5,5.6,2373.94,4188.47
NB-KIT-165,Kitchenware,Baking Tools,2026-05-18,7,1.2,0.3,6.0,3.7,2373.94,4188.47
NB-KIT-165,Kitchenware,Baking Tools,2026-05-25,8,0.4,0.2,5.1,0.0,2373.94,4188.47
NB-KIT-166,Kitchenware,Dinnerware,2026-04-06,1,1.4,1.1,5.7,19.0,2835.6,4879.19
NB-KIT-166,Kitchenware,Dinnerware,2026-04-13,2,1.7,1.9,3.0,15.0,2835.6,4879.19
NB-KIT-166,Kitchenware,Dinnerware,2026-04-20,3,0.5,1.7,5.5,9.0,2835.6,4879.19
NB-KIT-166,Kitchenware,Dinnerware,2026-04-27,4,0.0,0.8,4.6,3.0,2835.6,4879.19
NB-KIT-166,Kitchenware,Dinnerware,2026-05-04,5,0.7,0.6,5.4,1.4,2835.6,4879.19
NB-KIT-166,Kitchenware,Dinnerware,2026-05-11,6,0.9,0.5,5.4,1.7,2835.6,4879.19
NB-KIT-166,Kitchenware,Dinnerware,2026-05-18,7,0.3,0.5,5.1,0.5,2835.6,4879.19
NB-KIT-166,Kitchenware,Dinnerware,2026-05-25,8,2.5,0.4,6.0,0.0,2835.6,4879.19
NB-KIT-167,Kitchenware,Baking Tools,2026-04-06,1,0.5,0.8,3.0,9.0,2765.92,4747.97
NB-KIT-167,Kitchenware,Baking Tools,2026-04-13,2,0.8,0.7,7.3,3.0,2765.92,4747.97
NB-KIT-167,Kitchenware,Baking Tools,2026-04-20,3,2.9,0.7,7.3,6.0,2765.92,4747.97
NB-KIT-167,Kitchenware,Baking Tools,2026-04-27,4,2.9,0.5,6.7,1.0,2765.92,4747.97
NB-KIT-167,Kitchenware,Baking Tools,2026-05-04,5,3.9,0.5,6.1,0.5,2765.92,4747.97
NB-KIT-167,Kitchenware,Baking Tools,2026-05-11,6,2.5,0.4,6.9,0.8,2765.92,4747.97
NB-KIT-167,Kitchenware,Baking Tools,2026-05-18,7,2.3,0.4,6.9,2.9,2765.92,4747.97
NB-KIT-167,Kitchenware,Baking Tools,2026-05-25,8,3.0,0.1,6.8,2.9,2765.92,4747.97
NB-KIT-168,Kitchenware,Dinnerware,2026-04-06,1,0.0,1.1,2.3,8.0,2720.24,6285.08
NB-KIT-168,Kitchenware,Dinnerware,2026-04-13,2,0.9,1.3,2.2,9.0,2720.24,6285.08
NB-KIT-168,Kitchenware,Dinnerware,2026-04-20,3,0.6,1.1,6.7,8.0,2720.24,6285.08
NB-KIT-168,Kitchenware,Dinnerware,2026-04-27,4,0.0,0.6,7.0,4.0,2720.24,6285.08
NB-KIT-168,Kitchenware,Dinnerware,2026-05-04,5,2.5,0.2,6.6,0.0,2720.24,6285.08
NB-KIT-168,Kitchenware,Dinnerware,2026-05-11,6,2.4,0.1,6.1,0.9,2720.24,6285.08
NB-KIT-168,Kitchenware,Dinnerware,2026-05-18,7,2.1,0.1,6.9,0.6,2720.24,6285.08
NB-KIT-168,Kitchenware,Dinnerware,2026-05-25,8,2.7,0.1,6.9,0.0,2720.24,6285.08
NB-KIT-169,Kitchenware,Storage Containers,2026-04-06,1,0.4,0.9,2.9,8.0,4147.51,7652.95
NB-KIT-169,Kitchenware,Storage Containers,2026-04-13,2,0.4,1.2,4.2,4.0,4147.51,7652.95
NB-KIT-169,Kitchenware,Storage Containers,2026-04-20,3,0.9,1.1,5.4,10.0,4147.51,7652.95
NB-KIT-169,Kitchenware,Storage Containers,2026-04-27,4,0.3,0.6,6.0,3.0,4147.51,7652.95
NB-KIT-169,Kitchenware,Storage Containers,2026-05-04,5,0.0,0.5,6.3,0.4,4147.51,7652.95
NB-KIT-169,Kitchenware,Storage Containers,2026-05-11,6,3.1,0.5,6.3,0.4,4147.51,7652.95
NB-KIT-169,Kitchenware,Storage Containers,2026-05-18,7,3.0,0.5,6.9,0.9,4147.51,7652.95
NB-KIT-169,Kitchenware,Storage Containers,2026-05-25,8,3.2,0.0,6.8,0.3,4147.51,7652.95
NB-KIT-170,Kitchenware,Storage Containers,2026-04-06,1,5.8,2.6,10.0,23.0,4370.03,9072.22
NB-KIT-170,Kitchenware,Storage Containers,2026-04-13,2,3.6,2.0,6.3,20.0,4370.03,9072.22
NB-KIT-170,Kitchenware,Storage Containers,2026-04-20,3,2.5,1.1,5.5,21.0,4370.03,9072.22
NB-KIT-170,Kitchenware,Storage Containers,2026-04-27,4,0.0,1.6,5.6,8.0,4370.03,9072.22
NB-KIT-170,Kitchenware,Storage Containers,2026-05-04,5,0.0,1.6,4.9,5.8,4370.03,9072.22
NB-KIT-170,Kitchenware,Storage Containers,2026-05-11,6,0.0,0.8,5.5,3.6,4370.03,9072.22
NB-KIT-170,Kitchenware,Storage Containers,2026-05-18,7,0.8,0.2,6.0,2.5,4370.03,9072.22
NB-KIT-170,Kitchenware,Storage Containers,2026-05-25,8,0.1,0.3,5.2,0.0,4370.03,9072.22
NB-KIT-171,Kitchenware,Cookware Sets,2026-04-06,1,2.2,0.5,7.4,4.0,3902.48,7663.86
NB-KIT-171,Kitchenware,Cookware Sets,2026-04-13,2,2.0,0.6,7.1,5.0,3902.48,7663.86
NB-KIT-171,Kitchenware,Cookware Sets,2026-04-20,3,2.3,0.2,7.0,5.0,3902.48,7663.86
NB-KIT-171,Kitchenware,Cookware Sets,2026-04-27,4,2.4,0.1,7.0,0.0,3902.48,7663.86
NB-KIT-171,Kitchenware,Cookware Sets,2026-05-04,5,2.5,0.0,6.8,2.2,3902.48,7663.86
NB-KIT-171,Kitchenware,Cookware Sets,2026-05-11,6,2.5,0.0,6.8,2.0,3902.48,7663.86
NB-KIT-171,Kitchenware,Cookware Sets,2026-05-18,7,2.0,0.0,6.8,2.3,3902.48,7663.86
NB-KIT-171,Kitchenware,Cookware Sets,2026-05-25,8,1.4,0.0,6.8,2.4,3902.48,7663.86
NB-KIT-172,Kitchenware,Storage Containers,2026-04-06,1,2.0,0.1,6.8,2.0,3716.98,7954.62
NB-KIT-172,Kitchenware,Storage Containers,2026-04-13,2,1.8,0.0,6.8,2.0,3716.98,7954.62
NB-KIT-172,Kitchenware,Storage Containers,2026-04-20,3,1.7,0.0,6.8,6.0,3716.98,7954.62
NB-KIT-172,Kitchenware,Storage Containers,2026-04-27,4,1.8,0.0,6.8,0.0,3716.98,7954.62
NB-KIT-172,Kitchenware,Storage Containers,2026-05-04,5,1.8,0.0,6.8,2.0,3716.98,7954.62
NB-KIT-172,Kitchenware,Storage Containers,2026-05-11,6,1.9,0.0,6.8,1.8,3716.98,7954.62
NB-KIT-172,Kitchenware,Storage Containers,2026-05-18,7,1.8,0.1,6.7,1.7,3716.98,7954.62
NB-KIT-172,Kitchenware,Storage Containers,2026-05-25,8,1.7,0.0,6.7,1.8,3716.98,7954.62
NB-KIT-173,Kitchenware,Dinnerware,2026-04-06,1,0.6,0.0,6.7,2.0,1657.75,4104.83
NB-KIT-173,Kitchenware,Dinnerware,2026-04-13,2,0.6,0.0,6.7,1.0,1657.75,4104.83
NB-KIT-173,Kitchenware,Dinnerware,2026-04-20,3,0.7,0.0,6.7,1.0,1657.75,4104.83
NB-KIT-173,Kitchenware,Dinnerware,2026-04-27,4,0.5,0.0,6.7,1.0,1657.75,4104.83
NB-KIT-173,Kitchenware,Dinnerware,2026-05-04,5,0.9,0.0,6.7,0.6,1657.75,4104.83
NB-KIT-173,Kitchenware,Dinnerware,2026-05-11,6,0.9,0.0,6.7,0.6,1657.75,4104.83
NB-KIT-173,Kitchenware,Dinnerware,2026-05-18,7,0.5,0.0,6.7,0.7,1657.75,4104.83
NB-KIT-173,Kitchenware,Dinnerware,2026-05-25,8,0.6,0.0,6.7,0.5,1657.75,4104.83
NB-KIT-174,Kitchenware,Cookware Sets,2026-04-06,1,2.7,0.1,7.4,10.0,3062.17,6534.9
NB-KIT-174,Kitchenware,Cookware Sets,2026-04-13,2,2.7,0.1,7.0,3.0,3062.17,6534.9
NB-KIT-174,Kitchenware,Cookware Sets,2026-04-20,3,2.1,0.1,7.0,3.0,3062.17,6534.9
NB-KIT-174,Kitchenware,Cookware Sets,2026-04-27,4,2.4,0.1,7.0,1.0,3062.17,6534.9
NB-KIT-174,Kitchenware,Cookware Sets,2026-05-04,5,2.6,0.0,7.0,2.7,3062.17,6534.9
NB-KIT-174,Kitchenware,Cookware Sets,2026-05-11,6,2.3,0.0,6.8,2.7,3062.17,6534.9
NB-KIT-174,Kitchenware,Cookware Sets,2026-05-18,7,2.2,0.0,6.8,2.1,3062.17,6534.9
NB-KIT-174,Kitchenware,Cookware Sets,2026-05-25,8,1.6,0.0,6.8,2.4,3062.17,6534.9
NB-KIT-175,Kitchenware,Baking Tools,2026-04-06,1,1.8,0.0,6.8,4.0,1819.47,4194.16
NB-KIT-175,Kitchenware,Baking Tools,2026-04-13,2,1.7,0.0,6.8,2.0,1819.47,4194.16
NB-KIT-175,Kitchenware,Baking Tools,2026-04-20,3,1.9,0.0,6.8,6.0,1819.47,4194.16
NB-KIT-175,Kitchenware,Baking Tools,2026-04-27,4,1.7,0.0,6.7,0.0,1819.47,4194.16
NB-KIT-175,Kitchenware,Baking Tools,2026-05-04,5,1.8,0.0,6.7,1.8,1819.47,4194.16
NB-KIT-175,Kitchenware,Baking Tools,2026-05-11,6,1.8,0.0,6.7,1.7,1819.47,4194.16
NB-KIT-175,Kitchenware,Baking Tools,2026-05-18,7,1.7,0.0,6.7,1.9,1819.47,4194.16
NB-KIT-175,Kitchenware,Baking Tools,2026-05-25,8,1.7,0.0,6.7,1.7,1819.47,4194.16
NB-KIT-176,Kitchenware,Cookware Sets,2026-04-06,1,2.1,0.0,6.7,3.0,1154.94,2470.85
NB-KIT-176,Kitchenware,Cookware Sets,2026-04-13,2,2.0,0.0,6.7,0.0,1154.94,2470.85
NB-KIT-176,Kitchenware,Cookware Sets,2026-04-20,3,1.8,0.0,6.7,2.0,1154.94,2470.85
NB-KIT-176,Kitchenware,Cookware Sets,2026-04-27,4,1.8,0.0,6.7,1.0,1154.94,2470.85
NB-KIT-176,Kitchenware,Cookware Sets,2026-05-04,5,2.0,0.0,6.7,2.1,1154.94,2470.85
NB-KIT-176,Kitchenware,Cookware Sets,2026-05-11,6,2.2,0.0,6.7,2.0,1154.94,2470.85
